"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
956,165,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970391374088827,1970391375073743
961,166,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",15025090.000000,1970391375129229,1970391376109895
961,166,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",15025090.000000,1970391375129229,1970391376109895
961,166,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970391375129229,1970391376109895
966,167,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",15556812.000000,1970391376165461,1970391377162164
966,167,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",15556812.000000,1970391376165461,1970391377162164
966,167,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970391376165461,1970391377162164
971,168,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",14729362.000000,1970391377218211,1970391378149245
971,168,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",14729362.000000,1970391377218211,1970391378149245
971,168,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970391377218211,1970391378149245
990,169,2,1,1341235,1341235,1024,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"GRBM_COUNT",207948.000000,1970397388761860,1970397388765148
990,169,2,1,1341235,1341235,1024,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"GRBM_GUI_ACTIVE",207948.000000,1970397388761860,1970397388765148
990,169,2,1,1341235,1341235,1024,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES",16.000000,1970397388761860,1970397388765148
993,170,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",36290472.000000,1970397388829293,1970397391111234
993,170,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",36290472.000000,1970397388829293,1970397391111234
993,170,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397388829293,1970397391111234
996,171,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",33372540.000000,1970397391170569,1970397393460046
996,171,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",33372540.000000,1970397391170569,1970397393460046
996,171,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397391170569,1970397393460046
1001,172,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",33609814.000000,1970397393520824,1970397395777948
1001,172,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",33609814.000000,1970397393520824,1970397395777948
1001,172,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397393520824,1970397395777948
1006,173,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",33805346.000000,1970397395836120,1970397398039723
1006,173,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",33805346.000000,1970397395836120,1970397398039723
1006,173,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397395836120,1970397398039723
1011,174,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",33772466.000000,1970397398107798,1970397400252667
1011,174,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",33772466.000000,1970397398107798,1970397400252667
1011,174,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397398107798,1970397400252667
1016,175,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",32730918.000000,1970397400307832,1970397402423275
1016,175,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",32730918.000000,1970397400307832,1970397402423275
1016,175,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397400307832,1970397402423275
1021,176,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",32646291.000000,1970397402487140,1970397404643074
1021,176,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",32646291.000000,1970397402487140,1970397404643074
1021,176,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397402487140,1970397404643074
1026,177,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",32797308.000000,1970397404699442,1970397406807869
1026,177,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",32797308.000000,1970397404699442,1970397406807869
1026,177,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397404699442,1970397406807869
1031,178,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",32695446.000000,1970397406864197,1970397408999404
1031,178,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",32695446.000000,1970397406864197,1970397408999404
1031,178,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397406864197,1970397408999404
1036,179,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",32759268.000000,1970397409054850,1970397411168448
1036,179,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",32759268.000000,1970397409054850,1970397411168448
1036,179,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397409054850,1970397411168448
1041,180,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",32819640.000000,1970397411223974,1970397413320855
1041,180,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",32819640.000000,1970397411223974,1970397413320855
1041,180,2,1,1341235,1341235,1769472,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",27648.000000,1970397411223974,1970397413320855
1060,181,2,1,1341235,1341235,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"GRBM_COUNT",208126.000000,1970399804989104,1970399804992030
1060,181,2,1,1341235,1341235,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"GRBM_GUI_ACTIVE",208126.000000,1970399804989104,1970399804992030
1060,181,2,1,1341235,1341235,512,5,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES",8.000000,1970399804989104,1970399804992030
1063,182,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",18002096.000000,1970399805063513,1970399806158679
1063,182,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",18002096.000000,1970399805063513,1970399806158679
1063,182,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399805063513,1970399806158679
1066,183,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",17589382.000000,1970399806216290,1970399807289727
1066,183,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",17589382.000000,1970399806216290,1970399807289727
1066,183,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399806216290,1970399807289727
1071,184,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",17288258.000000,1970399807349101,1970399808490212
1071,184,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",17288258.000000,1970399807349101,1970399808490212
1071,184,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399807349101,1970399808490212
1076,185,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",17168250.000000,1970399808548945,1970399809725176
1076,185,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",17168250.000000,1970399808548945,1970399809725176
1076,185,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399808548945,1970399809725176
1081,186,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",17667792.000000,1970399809783468,1970399810958014
1081,186,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",17667792.000000,1970399809783468,1970399810958014
1081,186,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399809783468,1970399810958014
1086,187,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",16715612.000000,1970399811014703,1970399812108827
1086,187,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",16715612.000000,1970399811014703,1970399812108827
1086,187,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399811014703,1970399812108827
1091,188,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",16747977.000000,1970399812165235,1970399813255631
1091,188,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",16747977.000000,1970399812165235,1970399813255631
1091,188,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399812165235,1970399813255631
1096,189,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",16768950.000000,1970399813310956,1970399814401312
1096,189,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",16768950.000000,1970399813310956,1970399814401312
1096,189,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399813310956,1970399814401312
1101,190,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",16834300.000000,1970399814458722,1970399815544427
1101,190,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_GUI_ACTIVE",16834300.000000,1970399814458722,1970399815544427
1101,190,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"SQ_WAVES",43008.000000,1970399814458722,1970399815544427
1106,191,2,1,1341235,1341235,2752512,11,"void fp8_mm_kernel<128ul, 128ul, 128ul, 1ul, 1ul>(__hip_fp8_e4m3_fnuz const*, __hip_fp8_e4m3_fnuz const*, float const*, float const*, __hip_bfloat16*, unsigned long, unsigned long, unsigned long)",1024,35840,24,100,4,64,"GRBM_COUNT",16787024.000000,1970399815600795,1970399816685096
